id,handle,sku,name,variant_option_one_name,variant_option_one_value,variant_option_two_name,variant_option_two_value,variant_option_three_name,variant_option_three_value,supplier_name,active,inventory_Basement,inventory_Garage,inventory_JFK,inventory_Mt_Auburn,inventory_Quality_Graphics
060f02b1-c83d-11e7-e913-30ba97cf4235,HarvardLadiesBoyfriendV-Tee,10985,Harvard Ladies Designer Tee ,Color,White,Size,M,,,Quality,1,-1,1,-2,0,0
060f02b1-c83d-11e7-e913-30ba9815e0fd,HarvardLadiesBoyfriendV-Tee,10986,Harvard Ladies Designer Tee ,Color,White,Size,L,,,Quality,1,5,2,0,0,0
060f02b1-c83d-11e7-e913-30ba985bced7,HarvardLadiesBoyfriendV-Tee,10987,Harvard Ladies Designer Tee ,Color,White,Size,XL,,,Quality,1,0,0,0,0,0
060f02b1-c83d-11e7-e913-30bb1b471cf9,HarvardMensCollegiateTee,10988,Harvard Collegiate Tee,Color,Oxford,Size,S,,,Quality,1,39,4,5,1,0
060f02b1-c83d-11e7-e913-30bb1ba6dd55,HarvardMensCollegiateTee,10989,Harvard Collegiate Tee,Color,Oxford,Size,M,,,Quality,1,40,1,2,1,0
060f02b1-c83d-11e7-e913-30bb1c1e51da,HarvardMensCollegiateTee,10990,Harvard Collegiate Tee,Color,Oxford,Size,L,,,Quality,1,44,1,2,2,0
060f02b1-c83d-11e7-e913-30bb1c713468,HarvardMensCollegiateTee,10991,Harvard Collegiate Tee,Color,Oxford,Size,XL,,,Quality,1,61,2,3,1,0
060f02b1-c83d-11e7-e913-30bb1cead469,HarvardMensCollegiateTee,10992,Harvard Collegiate Tee,Color,Oxford,Size,XS,,,Quality,1,60,4,2,2,0
06e08a30-ee3d-11e7-ec24-80425dca94ae,HarvardMensCollegiateTee,11174,Harvard Collegiate Tee,Color,Crimson,Size,S,,,Quality,1,63,2,4,2,0
06e08a30-ee3d-11e7-ec24-8042632044aa,HarvardMensCollegiateTee,11175,Harvard Collegiate Tee,Color,Crimson,Size,M,,,Quality,1,70,-1,1,2,0
06e08a30-ee3d-11e7-ec24-804267e185ae,HarvardMensCollegiateTee,11176,Harvard Collegiate Tee,Color,Crimson,Size,L,,,Quality,1,79,-1,0,2,0
06e08a30-ee3d-11e7-ec24-80426d997c7e,HarvardMensCollegiateTee,11177,Harvard Collegiate Tee,Color,Crimson,Size,XL,,,Quality,1,86,2,2,3,0
06e08a30-ee3d-11e7-ec24-804287e53410,HarvardMensCollegiateTee,11178,Harvard Collegiate Tee,Color,Crimson,Size,XS,,,Quality,1,98,-1,4,4,0
060f02b1-c83d-11e7-e913-30bbc5109242,HPingPongBall6-pack,10993,H Ping Pong Ball 6-pack,Color,White,,,,,Wincraft,1,50,4,0,3,0
060f02b1-c83d-11e7-e913-30bbf89baa59,HarvardMagnetSet,10994,Harvard Magnet Set,Color,Crimson,,,,,Wincraft,1,14,20,7,11,0
060f02b1-c83d-11e7-e913-30bc1e27f0f9,HarvardWoodenDormSign,10995,Harvard Wooden Dorm Sign,,,,,,,Wincraft,1,41,3,2,0,0
060f02b1-c83d-11e7-e913-30bc44432004,HarvardCrestBanner,10996,Harvard Crest Banner,Color,Crimson,,,,,Wincraft,1,24,4,2,2,0
060f02b1-c83d-11e7-e913-30bc7984750b,HarvardHKeychain,10997,Harvard H Keychain,Color,Crimson,,,,,Wincraft,1,9,-2,6,0,0
060f02b1-c83d-11e7-e913-30bca714bf43,HarvardHSpinnerKeychain,10998,Harvard H Spinner Keychain,Color,Crimson,Color,White,,,Wincraft,1,33,3,31,9,0
060f02b1-c83d-11e7-e913-30bcc0bde538,HarvardFeltPennantMagnet,10999,Harvard Felt Pennant Magnet,Color,Crimson,,,,,Wincraft,1,78,31,8,28,0
060f02b1-c83d-11e7-e913-30bce1082cd0,HarvardHMagnetClip,11000,Harvard H Magnet Clip,Color,Crimson,,,,,Wincraft,1,0,-1,1,0,0
064dce89-c73d-11e5-ec2a-888f62aaa0b7,CS50WomensT-Shirt,CS50-1,CS50 Women's T-Shirt,Size,S,Color,cranberry,,,CS50,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-888f904837ac,CS50WomensT-Shirt,CS50-2,CS50 Women's T-Shirt,Size,M,Color,cranberry,,,CS50,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-888f9babcea9,CS50WomensT-Shirt,CS50-3,CS50 Women's T-Shirt,Size,L,Color,cranberry,,,CS50,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-888f9e6c81eb,CS50WomensT-Shirt,CS50-4,CS50 Women's T-Shirt,Size,XL,Color,cranberry,,,CS50,1,2,0,0,0,0
064dce89-c73d-11e5-ec2a-88903d410b5b,CS50MensT-Shirt,CS50-5,CS50 Men's T-Shirt,Size,S,Color,cranberry,,,,1,2,0,0,0,0
064dce89-c73d-11e5-ec2a-88904b7aa411,CS50MensT-Shirt,CS50-6,CS50 Men's T-Shirt,Size,M,Color,cranberry,,,,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-88905692afbf,CS50MensT-Shirt,CS50-7,CS50 Men's T-Shirt,Size,L,Color,cranberry,,,,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8890653fc8f9,CS50MensT-Shirt,CS50-8,CS50 Men's T-Shirt,Size,XL,Color,cranberry,,,,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-8895d033acfa,CS50Pen,CS50-13,CS50 Pen,,,,,,,CS50,1,0,14,-2,0,0
064dce89-c73d-11e5-ec2a-8895e715d1a0,CS50Sunglasses,CS50-14,CS50 Sunglasses,Color,Crimson,,,,,CS50,1,310,4,0,0,0
060f02b1-c83d-11e6-fcd2-802dc964e150,CS50Sunglasses,10787,CS50 Sunglasses,Color,Blue,,,,,CS50,1,297,1,0,0,0
064dce89-c73d-11e5-ec2a-8e583e56b97a,HarvardCrestBib,10538,Harvard Crest Bib,Color,Crimson,Pattern,Solid,,,Creative Knitwear,1,12,11,0,4,0
060f02b1-c83d-11e7-e913-2466af8993ac,HarvardCrestBib,10936,Harvard Crest Bib,Color,Crimson,Pattern,Striped,,,Creative Knitwear,1,4,10,0,2,0
064dce89-c73d-11e5-ec2a-8e5887e2815a,HarvardBabyBlanket,10539,Harvard Striped Baby Blanket,Color,Crimson,Pattern,Striped,,,Creative Knitwear,1,3,3,0,6,0
064dce89-c73d-11e5-ec2a-8e59eb16b6c1,HarvardBabyToddlerFleeceJacket,10540,Harvard Baby & Toddler Fleece Jacket,Size,12M,Color,Crimson,,,Creative Knitwear,1,14,2,2,0,0
064dce89-c73d-11e5-ec2a-8e59f4c17c77,HarvardBabyToddlerFleeceJacket,10541,Harvard Baby & Toddler Fleece Jacket,Size,18M,Color,Crimson,,,Creative Knitwear,1,17,1,1,0,0
064dce89-c73d-11e5-ec2a-8e59f963fa16,HarvardBabyToddlerFleeceJacket,10542,Harvard Baby & Toddler Fleece Jacket,Size,24M,Color,Crimson,,,Creative Knitwear,1,16,2,-2,0,0
064dce89-c73d-11e5-ec2a-8e5a01783a1a,HarvardBabyToddlerFleeceJacket,10543,Harvard Baby & Toddler Fleece Jacket,Size,2T,Color,Crimson,,,Creative Knitwear,1,16,3,0,0,0
064dce89-c73d-11e5-ec2a-8e5a0606b7b7,HarvardBabyToddlerFleeceJacket,10544,Harvard Baby & Toddler Fleece Jacket,Size,3T,Color,Crimson,,,Creative Knitwear,1,20,-3,-1,0,0
064dce89-c73d-11e5-ec2a-8e5a0a609bbb,HarvardBabyToddlerFleeceJacket,10545,Harvard Baby & Toddler Fleece Jacket,Size,4T,Color,Crimson,,,Creative Knitwear,1,6,2,-1,2,0
064dce89-c73d-11e5-ec2a-8e5a63e5fff9,HarvardHBooties,10546,Harvard 'H' Booties,Color,Crimson,,,,,Creative Knitwear,1,23,5,-4,0,0
064dce89-c73d-11e5-ec2a-8e5afb30bbbf,HarvardFootedRomper,10547,Harvard Footed Romper,Size,0-3M,Color,Crimson,Pattern,Solid,Creative Knitwear,1,30,3,0,-1,0
060f02b1-c83d-11e7-e913-081baa39e2b2,HarvardFootedRomper,10918,Harvard Footed Romper,Size,0-3M,Color,Crimson,Pattern,Striped,Creative Knitwear,1,27,1,0,0,0
060f02b1-c83d-11e7-e913-081bb3cd36ed,HarvardFootedRomper,10919,Harvard Footed Romper,Size,3-6M,Color,Crimson,Pattern,Striped,Creative Knitwear,1,27,1,0,0,0
060f02b1-c83d-11e7-e913-081bc1e6a77b,HarvardFootedRomper,10920,Harvard Footed Romper,Size,6-9M,Color,Crimson,Pattern,Striped,Creative Knitwear,1,27,4,0,2,0
064dce89-c73d-11e5-ec2a-8e5b33df4a01,HarvardFootedRomper,10548,Harvard Footed Romper,Size,3-6M,Color,Crimson,Pattern,Solid,Creative Knitwear,1,31,3,0,0,0
064dce89-c73d-11e5-ec2a-8e5b3b8732fe,HarvardFootedRomper,10549,Harvard Footed Romper,Size,6-9M,Color,Crimson,Pattern,Solid,Creative Knitwear,1,30,2,0,0,0
064dce89-c73d-11e5-ec2a-8e5bd522c5dd,HarvardBodysuitDress,10550,Harvard Bodysuit Dress,Size,0-3M,Color,Crimson,,,Creative Knitwear,1,16,4,0,2,0
064dce89-c73d-11e5-ec2a-8e5be41f4ffc,HarvardBodysuitDress,10551,Harvard Bodysuit Dress,Size,3-6M,Color,Crimson,,,Creative Knitwear,1,22,3,-2,1,0
064dce89-c73d-11e5-ec2a-8e5bed152173,HarvardBodysuitDress,10552,Harvard Bodysuit Dress,Size,6-9M,Color,Crimson,,,Creative Knitwear,1,18,1,-1,0,0
064dce89-c73d-11e5-ec2a-8e5bf24f8f37,HarvardBodysuitDress,10553,Harvard Bodysuit Dress,Size,12M,Color,Crimson,,,Creative Knitwear,1,18,1,-3,1,0
064dce89-c73d-11e5-ec2a-8e5bf7a30093,HarvardBodysuitDress,10554,Harvard Bodysuit Dress,Size,18M,Color,Crimson,,,Creative Knitwear,1,3,3,-2,0,0
064dce89-c73d-11e5-ec2a-8e5c005fefce,HarvardBodysuitDress,10555,Harvard Bodysuit Dress,Size,24M,Color,Crimson,,,Creative Knitwear,1,8,1,-2,0,0
064dce89-c73d-11e5-ec2a-8f2c2980e35f,FutureFreshmanToddlerT-shirt,10558,Future Freshman Toddler T-shirt,Size,2T,Color,Pink,,,FREEDOM,1,25,12,0,2,0
060f02b1-c83d-11e6-fcd2-31873004f299,FutureFreshmanToddlerT-shirt,10557,Future Freshman Toddler T-shirt,Size,4T,Color,Pink,,,FREEDOM,1,25,4,0,1,0
060f02b1-c83d-11e6-fcd2-319d4c6220ef,FutureFreshmanToddlerT-shirt,10661,Future Freshman Toddler T-shirt,Size,4T,Color,Oxford,,,FREEDOM,1,12,1,0,0,0
064dce89-c73d-11e5-ec2a-8f2c31a5389f,FutureFreshmanToddlerT-shirt,10559,Future Freshman Toddler T-shirt,Size,2T,Color,Oxford,,,FREEDOM,1,33,-2,0,0,0
064dce89-c73d-11e5-ec2a-8f2c79736537,FutureFreshmanOnesie,10560,Future Freshman Onesie,Size,6M,Color,Pink,,,FREEDOM,1,5,6,6,2,0
064dce89-c73d-11e5-ec2a-8f2c8288ea44,FutureFreshmanOnesie,10561,Future Freshman Onesie,Size,12M,Color,Pink,,,FREEDOM,1,1,1,0,-1,0
064dce89-c73d-11e5-ec2a-8f2c881742f9,FutureFreshmanOnesie,10562,Future Freshman Onesie,Size,18M,Color,Pink,,,FREEDOM,1,12,1,5,4,0
064dce89-c73d-11e5-ec2a-8f2c8f6011b6,FutureFreshmanOnesie,10563,Future Freshman Onesie,Size,6M,Color,Oxford,,,FREEDOM,1,0,1,5,-2,0
064dce89-c73d-11e5-ec2a-8f2c952d3162,FutureFreshmanOnesie,10564,Future Freshman Onesie,Size,12M,Color,Oxford,,,FREEDOM,1,17,3,0,2,0
064dce89-c73d-11e5-ec2a-8f2c9de6b39f,FutureFreshmanOnesie,10565,Future Freshman Onesie,Size,18M,Color,Oxford,,,FREEDOM,1,5,0,1,0,0
064dce89-c73d-11e5-ec2a-a1bdb43102e5,FutureFreshmanOnesie,10578,Future Freshman Onesie,Size,24M,Color,Pink,,,FREEDOM,1,32,4,6,2,0
064dce89-c73d-11e5-ec2a-a1bdbda34ee5,FutureFreshmanOnesie,10579,Future Freshman Onesie,Size,24M,Color,Oxford,,,FREEDOM,1,1,1,5,3,0
064dce89-c73d-11e5-ec2a-9a902c3ab16a,CS50Socket,CS50-15,CS50 Socket,,,,,,,CS50,1,3,3,0,0,0
064dce89-c73d-11e5-ec2a-a04c770aac50,HavardShieldDogCollar,10566,Havard Shield Dog Collar,Color,Crimson,Size,S,,,All Star Dogs,1,18,-3,0,0,0
064dce89-c73d-11e5-ec2a-a04c8326a7b4,HavardShieldDogCollar,10567,Havard Shield Dog Collar,Color,Crimson,Size,M,,,All Star Dogs,1,20,0,0,0,0
064dce89-c73d-11e5-ec2a-a04c8647b39b,HavardShieldDogCollar,10568,Havard Shield Dog Collar,Color,Crimson,Size,L,,,All Star Dogs,1,20,3,0,0,0
064dce89-c73d-11e5-ec2a-a04c988861b2,HavardShieldDogCollar,10569,Havard Shield Dog Collar,Color,Black,Size,S,,,All Star Dogs,1,11,5,0,0,0
064dce89-c73d-11e5-ec2a-a04c9d30c9de,HavardShieldDogCollar,10570,Havard Shield Dog Collar,Color,Black,Size,M,,,All Star Dogs,1,8,0,0,0,0
064dce89-c73d-11e5-ec2a-a04ca35c2d1f,HavardShieldDogCollar,10571,Havard Shield Dog Collar,Color,Black,Size,L,,,All Star Dogs,1,18,1,0,0,0
064dce89-c73d-11e5-ec2a-a04ce9810941,HarvardShieldDogLeashes,10572,Harvard Shield Dog Leashes,Color,Crimson,Size,S,,,All Star Dogs,1,8,3,0,0,0
064dce89-c73d-11e5-ec2a-a04d0a84a66a,HarvardShieldDogLeashes,10573,Harvard Shield Dog Leashes,Color,Crimson,Size,L,,,All Star Dogs,1,13,1,0,0,0
064dce89-c73d-11e5-ec2a-a04d10064a21,HarvardShieldDogLeashes,10574,Harvard Shield Dog Leashes,Color,Black,Size,S,,,All Star Dogs,1,9,6,0,0,0
064dce89-c73d-11e5-ec2a-a04d16765ff2,HarvardShieldDogLeashes,10575,Harvard Shield Dog Leashes,Color,Black,Size,L,,,All Star Dogs,1,3,2,0,0,0
064dce89-c73d-11e5-ec2a-a5cdb7dda64e,MassachusettsLocalShipping4-6dayOverweight,MassachusettsLocalShipping4-6dayOverweight,Massachusetts Local Shipping (4-6 day) Overweight,,,,,,,Freight,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-b3078cda8b53,HarvardPolarBear,10581,Harvard Polar Bear,Color,White,,,,,T-Shirt Bears,1,23,12,4,1,0
064dce89-c73d-11e5-ec2a-b3080b6fcf03,HarvardDog,10582,Harvard Dog,Color,Brown,,,,,T-Shirt Bears,1,16,-5,-4,5,0
064dce89-c73d-11e5-ec2a-b3e81f701956,brass-plate,BrassPlateDefaultTitle,Brass Plate,,,,,,,The Harvard Shop,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-bee6c4c8c7bb,rush-chair-delivery,RushChairDeliDefaultTitle,Rush Chair Delivery,,,,,,,The Harvard Shop,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-e1b69ae57c35,Postcard,10592,Postcard,Title,Dunster House,,,,,Mahoney Publishing,1,0,-1,-3,-1,0
064dce89-c73d-11e5-ec2a-e1b69b5bd325,Postcard,10593,Postcard,Title,Harvard Square,,,,,Mahoney Publishing,1,0,-3,-11,-1,0
064dce89-c73d-11e5-ec2a-e1b69bc74aef,Postcard,10594,Postcard,Title,Regatta,,,,,Mahoney Publishing,1,0,-1,-2,0,0
064dce89-c73d-11e5-ec2a-e1b69c30bc55,Postcard,10595,Postcard,Title,Memorial Church,,,,,Mahoney Publishing,1,0,-4,-5,5,0
064dce89-c73d-11e5-ec2a-e1b69c8d1ff1,Postcard,10596,Postcard,Title,Lampoon,,,,,Mahoney Publishing,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-e1b69d09654d,Postcard,10597,Postcard,Title,Boathouse,,,,,Mahoney Publishing,1,0,0,0,-2,0
064dce89-c73d-11e5-ec2a-e21db9e13bb1,HarvardHockeyAppliqueSweatshirt,10598,Harvard Hockey Applique Sweatshirt,Color,Charcoal,Size,XS,,,Bay State Apparel,1,10,-1,-5,-4,0
060f02b1-c83d-11e6-fcd2-42c9a1ecabe1,HarvardHockeyAppliqueSweatshirt,10686,Harvard Hockey Applique Sweatshirt,Color,Oxford,Size,XS,,,Bay State Apparel,1,15,4,2,2,0
060f02b1-c83d-11e6-fcd2-42c9b9b86851,HarvardHockeyAppliqueSweatshirt,10687,Harvard Hockey Applique Sweatshirt,Color,Oxford,Size,S,,,Bay State Apparel,1,0,6,3,3,0
060f02b1-c83d-11e6-fcd2-42c9bdc06c8e,HarvardHockeyAppliqueSweatshirt,10688,Harvard Hockey Applique Sweatshirt,Color,Oxford,Size,M,,,Bay State Apparel,1,-5,3,4,10,0
060f02b1-c83d-11e6-fcd2-42c9c28bd791,HarvardHockeyAppliqueSweatshirt,10689,Harvard Hockey Applique Sweatshirt,Color,Oxford,Size,L,,,Bay State Apparel,1,8,1,3,2,0
060f02b1-c83d-11e6-fcd2-42c9c87a89d8,HarvardHockeyAppliqueSweatshirt,10690,Harvard Hockey Applique Sweatshirt,Color,Oxford,Size,XL,,,Bay State Apparel,1,24,2,4,3,0
060f02b1-c83d-11e6-fcd2-63e4fc522973,HarvardHockeyAppliqueSweatshirt,10744,Harvard Hockey Applique Sweatshirt,Color,Crimson,Size,XS,,,Bay State Apparel,1,9,4,0,5,0
060f02b1-c83d-11e6-fcd2-63e507f12da0,HarvardHockeyAppliqueSweatshirt,10745,Harvard Hockey Applique Sweatshirt,Color,Crimson,Size,S,,,Bay State Apparel,1,20,1,0,1,0
060f02b1-c83d-11e6-fcd2-63e50e22aedb,HarvardHockeyAppliqueSweatshirt,10746,Harvard Hockey Applique Sweatshirt,Color,Crimson,Size,M,,,Bay State Apparel,1,11,10,0,7,0
060f02b1-c83d-11e6-fcd2-63e51297a6e7,HarvardHockeyAppliqueSweatshirt,10747,Harvard Hockey Applique Sweatshirt,Color,Crimson,Size,L,,,Bay State Apparel,1,5,18,0,3,0
060f02b1-c83d-11e6-fcd2-63e51794352c,HarvardHockeyAppliqueSweatshirt,10748,Harvard Hockey Applique Sweatshirt,Color,Crimson,Size,XL,,,Bay State Apparel,1,21,1,0,2,0
064dce89-c73d-11e5-ec2a-e21f214546c8,HarvardHockeyAppliqueSweatshirt,10604,Harvard Hockey Applique Sweatshirt,Color,Charcoal,Size,S,,,Bay State Apparel,1,0,-1,1,1,0
064dce89-c73d-11e5-ec2a-e21f2639a19b,HarvardHockeyAppliqueSweatshirt,10605,Harvard Hockey Applique Sweatshirt,Color,Charcoal,Size,M,,,Bay State Apparel,1,0,-3,3,0,0
064dce89-c73d-11e5-ec2a-e21f2fb5eb6c,HarvardHockeyAppliqueSweatshirt,10606,Harvard Hockey Applique Sweatshirt,Color,Charcoal,Size,L,,,Bay State Apparel,1,3,5,-2,0,0
064dce89-c73d-11e5-ec2a-e21f36198234,HarvardHockeyAppliqueSweatshirt,10607,Harvard Hockey Applique Sweatshirt,Color,Charcoal,Size,XL,,,Bay State Apparel,1,11,-2,1,2,0
064dce89-c73d-11e5-ec2a-e21ee6192e13,HarvardQuarterZipApplique,10599,Harvard Quarter Zip Applique,Color,Oxford,Size,XS,,,Bay State Apparel,1,11,1,2,-1,0
060f02b1-c83d-11e6-fcd2-b19b84a7f330,HarvardQuarterZipApplique,10841,Harvard Quarter Zip Applique,Color,Oxford,Size,XXL,,,Bay State Apparel,1,6,2,1,4,0
064dce89-c73d-11e5-ec2a-e21ee673cd0d,HarvardQuarterZipApplique,10600,Harvard Quarter Zip Applique,Color,Oxford,Size,S,,,Bay State Apparel,1,16,3,-2,3,0
064dce89-c73d-11e5-ec2a-e21ee6d0cd4d,HarvardQuarterZipApplique,10601,Harvard Quarter Zip Applique,Color,Oxford,Size,M,,,Bay State Apparel,1,5,-1,1,5,0
064dce89-c73d-11e5-ec2a-e21ee7351cfc,HarvardQuarterZipApplique,10602,Harvard Quarter Zip Applique,Color,Oxford,Size,L,,,Bay State Apparel,1,3,5,3,4,0
064dce89-c73d-11e5-ec2a-e21ee791c9ad,HarvardQuarterZipApplique,10603,Harvard Quarter Zip Applique,Color,Oxford,Size,XL,,,Bay State Apparel,1,1,-1,2,0,0
064dce89-c73d-11e5-ec2a-e225cd6c11b7,Harvard1636PuttyHat,10608,Harvard 1636 Putty Hat,Color,Ivory,,,,,Bay State Apparel,1,25,1,-1,5,0
064dce89-c73d-11e5-ec2a-e227424ed0e2,HarvardLongSleeveT-Shirt,10609,Harvard Long Sleeve T-Shirt,Color,Crimson,Size,S,,,Bay State Apparel,1,42,-3,-1,3,0
064dce89-c73d-11e5-ec2a-e22742b5748a,HarvardLongSleeveT-Shirt,10610,Harvard Long Sleeve T-Shirt,Color,Crimson,Size,M,,,Bay State Apparel,1,50,2,-4,3,0
064dce89-c73d-11e5-ec2a-e2274321ee69,HarvardLongSleeveT-Shirt,10611,Harvard Long Sleeve T-Shirt,Color,Crimson,Size,L,,,Bay State Apparel,1,24,1,2,3,0
064dce89-c73d-11e5-ec2a-e227437e053e,HarvardLongSleeveT-Shirt,10612,Harvard Long Sleeve T-Shirt,Color,Crimson,Size,XL,,,Bay State Apparel,1,37,0,0,3,0
064dce89-c73d-11e5-ec2a-f1d025d4a8bf,ViewoftheColleges,10613,View of the Colleges Photo,,,,,,,ICONCEPT,1,0,0,1,2,0
064dce89-c73d-11e5-ec2a-f1d064caf456,CollegeWomenMarchingPhoto,10614,College Women Marching Photo,,,,,,,ICONCEPT,1,0,0,1,4,0
064dce89-c73d-11e5-ec2a-f1d09a1adf00,HarvardUniversityDrillSquadPhoto,10615,Harvard University Drill Squad Photo,,,,,,,ICONCEPT,1,0,-1,0,1,0
064dce89-c73d-11e5-ec2a-f1d0e7742a95,HelenKellerPortrait,10616,Helen Keller Portrait,,,,,,,ICONCEPT,1,2,0,1,2,0
064dce89-c73d-11e5-ec2a-f1d1eb77b13f,CrewRacebetweenHarvardandYale,10617,Crew Race between Harvard and Yale,,,,,,,ICONCEPT,1,2,0,3,0,0
064dce89-c73d-11e5-ec2a-f1d21ec3233f,ColorPhotoofJohnsonGate,10618,Color Photo of Johnson Gate,,,,,,,ICONCEPT,1,0,0,1,2,0
064dce89-c73d-11e5-ec2a-f1d24554df5d,ColorPhotoofHarvardHall,10619,Color Photo of Harvard Hall,,,,,,,ICONCEPT,1,0,0,2,2,0
064dce89-c73d-11e5-ec2a-f1d2701acc5d,ColorPhotoofMemorialHall,10620,Color Photo of Memorial Hall,,,,,,,ICONCEPT,1,0,0,-1,0,0
064dce89-c73d-11e5-ec2a-f1d29f78bf71,HarvardSquarePhoto,10621,Harvard Square Photo,,,,,,,ICONCEPT,1,0,0,3,2,0
064dce89-c73d-11e5-ec2a-f1d2cd622a00,JohnHarvardStatue1904,10622,"John Harvard Statue, 1904",,,,,,,ICONCEPT,1,0,0,1,2,0
064dce89-c73d-11e5-ec2a-f1d2fa570faf,HarvardAdvocateBoard,10623,Harvard Advocate Board,,,,,,,ICONCEPT,1,1,0,1,0,0
064dce89-c73d-11e5-ec2a-f1d32db32536,HarvardVarsity8Rowers1913,10624,Harvard Varsity 8 Rowers 1913,,,,,,,ICONCEPT,1,2,0,1,0,0
064dce89-c73d-11e5-ec2a-f80626fe6826,CheckoutBagCharge,10625,Checkout Bag Charge (25 cents),,,,,,,,1,0,0,0,0,0
064dce89-c73d-11e5-ec2a-fb6c73d79e2d,HarvardSpiritJersey,10626,Harvard Spirit Jersey,Color,Crimson,Size,XS,,,Spirit Jersey,1,-2,1,0,0,0
064dce89-c73d-11e5-ec2a-fb6c745100d1,HarvardSpiritJersey,10627,Harvard Spirit Jersey,Color,Crimson,Size,S,,,Spirit Jersey,1,0,-1,0,3,0
064dce89-c73d-11e5-ec2a-fb6c74df95c3,HarvardSpiritJersey,10628,Harvard Spirit Jersey,Color,Crimson,Size,M,,,Spirit Jersey,1,-1,0,1,-1,0
064dce89-c73d-11e5-ec2a-fb6c755bcb1b,HarvardSpiritJersey,10629,Harvard Spirit Jersey,Color,Crimson,Size,L,,,Spirit Jersey,1,-10,1,2,3,0
064dce89-c73d-11e6-ec2a-0323b9609aad,HarvardExtensionSchoolT-Shirt,10630,Harvard Extension School T-Shirt,Size,S,Color,Navy,,,Comprint,1,0,0,14,0,0
064dce89-c73d-11e6-ec2a-032510010da3,HarvardExtensionSchoolT-Shirt,10631,Harvard Extension School T-Shirt,Size,M,Color,Navy,,,Comprint,1,-2,0,-1,2,0
064dce89-c73d-11e6-ec2a-03251ac31538,HarvardExtensionSchoolT-Shirt,10632,Harvard Extension School T-Shirt,Size,L,Color,Navy,,,Comprint,1,0,0,11,0,0
064dce89-c73d-11e6-ec2a-032524041ee3,HarvardExtensionSchoolT-Shirt,10633,Harvard Extension School T-Shirt,Size,XL,Color,Navy,,,Comprint,1,2,0,0,0,0
064dce89-c73d-11e6-ec2a-089a36abb841,HarvardDadCrestT-shirt,10638,Harvard Dad Crest T-shirt,Size,S,,,,,MyU,1,8,0,0,0,0
064dce89-c73d-11e6-ec2a-089a3713aabe,HarvardDadCrestT-shirt,10639,Harvard Dad Crest T-shirt,Size,M,,,,,MyU,1,0,0,0,0,0
064dce89-c73d-11e6-ec2a-089a376e69cf,HarvardDadCrestT-shirt,10640,Harvard Dad Crest T-shirt,Size,L,,,,,MyU,1,-1,0,0,0,0
064dce89-c73d-11e6-ec2a-089a37dbb0c2,HarvardDadCrestT-shirt,10641,Harvard Dad Crest T-shirt,Size,XL,,,,,MyU,1,0,0,0,0,0
064dce89-c73d-11e6-ec2a-0a1b211cb3f1,MassachussetsLocalShipping4-6day,MassachussetsLocalShipping4-6day,Massachussets Local Shipping (4-6 day),,,,,,,Freight,1,0,0,0,0,0
06db3733-6c3e-11e2-b1f5-4040782fde00,HarvardCrestSticker,2738,Harvard Crest Sticker,,,,,,,Quality,1,0,0,-1,0,0
06e08a30-ee3d-11e7-ec24-39722623283a,H1636Hat,11013,H 1636 Hat,Color,Black,,,,,Quality,1,114,-2,19,8,720
06e08a30-ee3d-11e7-ec24-397226765a8e,H1636Hat,11014,H 1636 Hat,Color,Crimson,,,,,Quality,1,124,13,13,7,576
06e08a30-ee3d-11e7-ec24-39724df54562,YouthTruckerHat,11015,Youth Trucker Hat,Color,Crimson,,,,,Quality,1,0,8,-10,-4,1008
06e08a30-ee3d-11e7-ec24-397267b075b1,HarvardAthleticShieldHat,11016,Harvard Athletic Shield Hat,Color,Crimson,,,,,Quality,1,139,9,8,1,576
06e08a30-ee3d-11e7-ec24-397267fe427e,HarvardAthleticShieldHat,11017,Harvard Athletic Shield Hat,Color,Black,,,,,Quality,1,23,3,19,12,720
06e08a30-ee3d-11e7-ec24-397292e2f5cd,AdjustableHHat,11018,Classic H Hat,Color,Crimson,,,,,Quality,1,103,23,4,12,1152
06e08a30-ee3d-11e7-ec24-397293281e10,AdjustableHHat,11019,Classic H Hat,Color,Ivory,,,,,Quality,1,48,17,10,10,1008
06e08a30-ee3d-11e7-ec24-3f1484e63063,ClassicHarvardSwissArmyKnife,11020,Classic Harvard Swiss Army Knife,Color,Crimson,,,,,Victorinox,1,52,13,9,8,0
06e08a30-ee3d-11e7-ec24-3f14a80de263,SpartanHarvardSwissArmyKnife,11021,Spartan Harvard Swiss Army Knife,Color,White,,,,,Victorinox,1,1,5,2,4,0
06e08a30-ee3d-11e7-ec24-3f14a8637333,SpartanHarvardSwissArmyKnife,11022,Spartan Harvard Swiss Army Knife,Color,Crimson,,,,,Victorinox,1,40,5,7,1,0
